112,3,4,5,LEADER,False,False,False
113,3,6,12,FOREMAN,False,False,False
114,5,10,17,OPERATOR,False,False,False
115,3,5,10,OPERATOR,False,False,False
116,3,6,12,OPERATOR,False,False,False
117,3,6,11,LEADER,False,False,False
118,4,7,13,OPERATOR,False,False,False
119,3,4,6,LEADER,False,False,False
120,6,14,21,SENIOR STAFF,False,False,False
121,3,6,11,OPERATOR,False,False,False
122,3,6,11,ASST.SUPERVISOR,True,False,False
123,5,10,17,ASST.LEADER,False,False,False
124,5,10,17,OPERATOR,False,False,False
125,3,4,4,FOREMAN,False,False,False
126,3,4,5,FOREMAN,False,False,False
127,3,4,5,FOREMAN,False,False,False
128,3,5,9,OPERATOR,False,False,False
129,3,5,8,OPERATOR,False,False,False
130,3,4,6,FOREMAN,False,False,False
131,3,5,8,OPERATOR,False,False,False
132,5,10,17,LEADER,False,False,False
133,3,5,8,LEADER,False,False,False
134,5,10,17,OPERATOR,False,False,False
135,3,6,12,ASST.LEADER,False,False,False
136,4,7,13,FOREMAN,False,False,False
137,3,5,8,LEADER,False,False,False
138,3,5,9,FOREMAN,False,False,False
139,5,11,18,SENIOR STAFF,False,False,False
140,3,6,12,OPERATOR,False,False,False
141,5,10,17,LEADER,False,False,False
142,3,5,9,OPERATOR,False,False,False
143,3,6,11,FOREMAN,False,False,False
144,3,6,12,OPERATOR,False,False,False
145,3,4,7,OPERATOR,False,False,False
146,3,4,7,OPERATOR,False,False,False
147,3,4,5,OPERATOR,False,False,False
148,3,1,1,OPERATOR,False,False,False
149,3,4,7,LEADER,False,False,False
150,3,5,9,LEADER,False,False,False
151,3,4,7,OPERATOR,False,False,False
152,5,10,17,OPERATOR,False,False,False
153,3,5,8,LEADER,False,False,False
154,3,6,11,LEADER,False,False,False
155,3,6,12,LEADER,False,False,False
156,3,4,6,LEADER,False,False,False
157,5,10,17,OPERATOR,False,False,False
158,3,4,6,LEADER,False,False,False
159,3,5,9,OPERATOR,False,False,False
160,4,7,13,OPERATOR,False,False,False
161,5,11,18,OPERATOR,False,False,False
162,8,17,25,SENIOR STAFF,False,False,False
163,3,5,9,LEADER,False,False,False
164,6,13,20,STAFF,False,False,False
165,3,5,9,OPERATOR,False,False,False
166,3,3,3,STAFF,False,False,False
167,8,18,24,OPERATOR,False,False,False
168,3,1,1,LEADER,False,False,False
169,3,5,9,LEADER,False,False,False
170,3,6,12,OPERATOR,False,False,False
171,5,11,18,OPERATOR,False,False,False
172,5,10,17,OPERATOR,False,False,False
173,3,6,12,FOREMAN,False,False,False
174,3,4,7,OPERATOR,False,False,False
175,3,4,5,LEADER,False,False,False
176,3,5,9,OPERATOR,False,False,False
177,4,7,13,LEADER,False,False,False
178,3,5,9,OPERATOR,False,False,False
179,4,7,13,FOREMAN,False,False,False
180,3,4,6,OPERATOR,False,False,False
181,5,10,17,OPERATOR,False,False,False
182,4,7,13,LEADER,False,False,False
183,3,5,9,ASST.SUPERVISOR,True,False,False
184,4,8,14,SENIOR STAFF,False,False,False
185,6,,,MANAGER,False,True,False
186,5,10,17,OPERATOR,False,False,False
187,3,5,8,OPERATOR,False,False,False
188,3,5,9,OPERATOR,False,False,False
189,3,5,9,OPERATOR,False,False,False
190,4,7,13,OPERATOR,False,False,False
191,5,11,18,OPERATOR,False,False,False
192,3,5,9,OPERATOR,False,False,False
193,3,5,8,LEADER,False,False,False
194,4,7,13,OPERATOR,False,False,False
195,3,5,8,OPERATOR,False,False,False
196,3,1,1,SENIOR STAFF,False,False,False
197,6,14,21,SENIOR STAFF,False,False,False
198,5,10,17,OPERATOR,False,False,False
199,3,6,12,OPERATOR,False,False,False
200,5,10,17,OPERATOR,False,False,False
201,8,17,25,SUPERVISOR,True,False,False
202,3,5,9,OPERATOR,False,False,False
203,3,4,5,LEADER,False,False,False
204,6,13,20,ASST.SUPERVISOR,True,False,False
205,3,6,12,ASST.LEADER,False,False,False
206,5,10,17,ASST.LEADER,False,False,False
207,5,10,17,OPERATOR,False,False,False
208,3,4,4,OPERATOR,False,False,False
209,3,5,9,OPERATOR,False,False,False
210,3,4,7,OPERATOR,False,False,False
211,3,4,7,OPERATOR,False,False,False
212,3,6,12,OPERATOR,False,False,False
213,3,4,4,LEADER,False,False,False
214,5,10,17,OPERATOR,False,False,False
215,3,4,5,LEADER,False,False,False
216,3,6,12,OPERATOR,False,False,False
217,4,7,13,OPERATOR,False,False,False
218,3,5,8,OPERATOR,False,False,False
219,3,6,12,OPERATOR,False,False,False
220,3,6,12,OPERATOR,False,False,False
221,5,11,18,STAFF,False,False,False
222,3,5,9,OPERATOR,False,False,False
223,6,14,21,SENIOR STAFF,False,False,False
224,5,10,17,OPERATOR,False,False,False
225,3,5,9,OPERATOR,False,False,False
226,3,5,8,OPERATOR,False,False,False
227,6,14,21,OPERATOR,False,False,False
228,3,5,9,OPERATOR,False,False,False
229,3,5,9,OPERATOR,False,False,False
230,5,10,17,OPERATOR,False,False,False
231,5,10,17,OPERATOR,False,False,False
232,3,5,8,OPERATOR,False,False,False
233,4,7,13,OPERATOR,False,False,False
234,3,4,5,LEADER,False,False,False
235,5,10,17,OPERATOR,False,False,False
236,3,6,12,OPERATOR,False,False,False
237,,,,GENERAL MANAGER,False,False,False
238,3,6,12,OPERATOR,False,False,False
239,5,10,17,LEADER,False,False,False
240,3,6,12,OPERATOR,False,False,False
241,3,6,11,FOREMAN,False,False,False
242,3,5,8,OPERATOR,False,False,False
243,3,1,1,OPERATOR,False,False,False
244,3,6,11,OPERATOR,False,False,False
245,3,5,8,OPERATOR,False,False,False
246,4,8,14,STAFF,False,False,False
247,3,5,9,OPERATOR,False,False,False
248,3,6,12,OPERATOR,False,False,False
249,3,6,12,OPERATOR,False,False,False
250,3,4,4,OPERATOR,False,False,False
251,3,4,5,OPERATOR,False,False,False
252,6,14,21,OPERATOR,False,False,False
253,3,6,12,LEADER,False,False,False
254,4,7,13,OPERATOR,False,False,False
255,5,10,17,OPERATOR,False,False,False
256,3,6,11,LEADER,False,False,False
257,3,5,9,OPERATOR,False,False,False
258,3,5,8,OPERATOR,False,False,False
259,6,14,21,OPERATOR,False,False,False
260,3,6,11,OPERATOR,False,False,False
261,3,4,7,OPERATOR,False,False,False
262,3,5,9,OPERATOR,False,False,False
263,5,10,17,OPERATOR,False,False,False
264,3,5,8,OPERATOR,False,False,False
265,6,13,20,STAFF,False,False,False
266,3,5,9,OPERATOR,False,False,False
267,3,4,4,OPERATOR,False,False,False
268,4,7,13,LEADER,False,False,False
269,3,5,8,OPERATOR,False,False,False
270,5,10,17,OPERATOR,False,False,False
271,4,7,13,OPERATOR,False,False,False
272,6,14,21,OPERATOR,False,False,False
273,3,6,12,OPERATOR,False,False,False
274,3,5,9,OPERATOR,False,False,False
275,6,14,21,OPERATOR,False,False,False
276,5,10,17,OPERATOR,False,False,False
277,3,6,12,OPERATOR,False,False,False
278,5,10,17,LEADER,False,False,False
279,3,6,11,OPERATOR,False,False,False
280,3,6,11,OPERATOR,False,False,False
281,5,10,17,OPERATOR,False,False,False
282,3,6,12,OPERATOR,False,False,False
283,4,7,13,OPERATOR,False,False,False
284,4,7,13,OPERATOR,False,False,False
285,3,4,5,OPERATOR,False,False,False
286,5,10,17,OPERATOR,False,False,False
287,3,6,12,OPERATOR,False,False,False
288,8,18,24,OPERATOR,False,False,False
289,3,5,9,OPERATOR,False,False,False
290,5,10,17,OPERATOR,False,False,False
291,3,4,7,OPERATOR,False,False,False
292,3,5,8,OPERATOR,False,False,False
293,3,5,8,OPERATOR,False,False,False
294,3,6,12,OPERATOR,False,False,False
295,4,7,13,OPERATOR,False,False,False
296,3,5,8,OPERATOR,False,False,False
297,3,5,8,FOREMAN,False,False,False
298,8,18,24,OPERATOR,False,False,False
299,4,7,13,OPERATOR,False,False,False
300,3,4,7,OPERATOR,False,False,False
301,3,5,9,OPERATOR,False,False,False
302,3,4,7,OPERATOR,False,False,False
303,4,7,13,OPERATOR,False,False,False
304,3,6,12,OPERATOR,False,False,False
305,5,10,17,OPERATOR,False,False,False
306,5,10,17,OPERATOR,False,False,False
307,5,10,17,OPERATOR,False,False,False
308,5,10,17,OPERATOR,False,False,False
309,3,5,8,OPERATOR,False,False,False
310,5,10,17,OPERATOR,False,False,False
311,3,6,12,LEADER,False,False,False
312,5,10,17,OPERATOR,False,False,False
313,5,10,17,OPERATOR,False,False,False
314,4,7,13,OPERATOR,False,False,False
315,4,7,13,OPERATOR,False,False,False
316,3,4,4,OPERATOR,False,False,False
317,3,6,11,OPERATOR,False,False,False
318,3,4,7,OPERATOR,False,False,False
319,3,5,9,OPERATOR,False,False,False
320,5,10,17,OPERATOR,False,False,False
321,3,6,12,OPERATOR,False,False,False
322,3,6,11,OPERATOR,False,False,False
323,3,4,5,OPERATOR,False,False,False
324,3,5,9,OPERATOR,False,False,False
325,3,6,12,OPERATOR,False,False,False
326,4,7,13,OPERATOR,False,False,False
327,4,7,13,OPERATOR,False,False,False
328,3,6,12,FOREMAN,False,False,False
329,3,4,4,LEADER,False,False,False
330,5,11,18,OPERATOR,False,False,False
331,3,4,4,LEADER,False,False,False
332,4,7,13,OPERATOR,False,False,False
333,4,8,14,SENIOR STAFF,False,False,False
334,7,16,23,ASST.MANAGER,False,True,False
335,3,5,8,OPERATOR,False,False,False
336,4,7,13,OPERATOR,False,False,False
337,3,4,4,OPERATOR,False,False,False
338,3,6,11,OPERATOR,False,False,False
339,3,4,4,LEADER,False,False,False
340,8,18,24,LEADER,False,False,False
341,3,6,11,LEADER,False,False,False
342,3,4,7,OPERATOR,False,False,False
343,3,5,8,OPERATOR,False,False,False
344,3,4,4,OPERATOR,False,False,False
345,3,4,4,LEADER,False,False,False
346,5,10,17,OPERATOR,False,False,False
347,3,5,8,OPERATOR,False,False,False
348,3,4,5,OPERATOR,False,False,False
349,3,5,9,OPERATOR,False,False,False
350,5,10,17,OPERATOR,False,False,False
351,5,10,17,OPERATOR,False,False,False
352,4,7,13,OPERATOR,False,False,False
353,5,11,18,OPERATOR,False,False,False
354,3,5,9,OPERATOR,False,False,False
355,3,5,9,OPERATOR,False,False,False
356,3,4,5,LEADER,False,False,False
357,3,6,11,LEADER,False,False,False
358,3,4,4,OPERATOR,False,False,False
359,5,10,17,OPERATOR,False,False,False
360,4,7,13,OPERATOR,False,False,False
361,4,7,13,OPERATOR,False,False,False
362,3,5,9,OPERATOR,False,False,False
363,5,10,17,OPERATOR,False,False,False
364,4,7,13,OPERATOR,False,False,False
365,3,4,7,OPERATOR,False,False,False
366,3,6,12,OPERATOR,False,False,False
367,5,10,17,OPERATOR,False,False,False
368,6,13,20,STAFF,False,False,False
369,8,18,24,OPERATOR,False,False,False
370,3,4,7,OPERATOR,False,False,False
371,3,5,9,OPERATOR,False,False,False
372,3,6,12,OPERATOR,False,False,False
373,3,5,9,OPERATOR,False,False,False
374,3,5,8,OPERATOR,False,False,False
375,3,5,8,OPERATOR,False,False,False
376,5,10,17,OPERATOR,False,False,False
377,3,6,11,OPERATOR,False,False,False
378,3,4,5,OPERATOR,False,False,False
379,3,6,12,OPERATOR,False,False,False
380,5,10,17,OPERATOR,False,False,False
381,3,5,8,OPERATOR,False,False,False
382,3,5,8,OPERATOR,False,False,False
383,6,14,21,OPERATOR,False,False,False
384,3,5,9,OPERATOR,False,False,False
385,3,4,5,LEADER,False,False,False
386,3,6,11,OPERATOR,False,False,False
387,3,5,8,OPERATOR,False,False,False
388,3,6,12,OPERATOR,False,False,False
389,3,4,6,LEADER,False,False,False
390,3,4,6,OPERATOR,False,False,False
391,6,14,21,OPERATOR,False,False,False
392,6,13,20,OPERATOR,False,False,False
393,6,14,21,SUPERVISOR,True,False,False
394,,,,ASST.MANAGER,False,False,False
395,5,,,ASST.MANAGER,False,True,False
396,5,12,19,SUPERVISOR,True,False,False
397,6,15,22,ASST.SUPERVISOR,True,False,False
398,3,2,2,ASST.SUPERVISOR,True,False,False
399,6,15,22,SENIOR STAFF,False,False,False
400,5,9,16,ASST.SUPERVISOR,True,False,False
401,5,11,18,ASST.SUPERVISOR,True,False,False
402,3,6,12,ASST.SUPERVISOR,True,False,False
403,4,8,15,STAFF,False,False,False
404,3,2,2,SENIOR STAFF,False,False,False
405,,,,,False,False,False
406,8,17,25,STAFF,False,False,False
407,5,11,18,STAFF,False,False,False
408,3,5,8,ASST.SUPERVISOR,True,False,False
409,3,4,4,ASST.SUPERVISOR,True,False,False
410,5,9,16,SENIOR STAFF,False,False,False
411,5,12,19,STAFF,False,False,False
412,5,12,19,STAFF,False,False,False
413,8,17,17,STAFF,False,False,False
414,5,9,16,STAFF,False,False,False
415,4,8,15,STAFF,False,False,False
416,3,1,1,STAFF,False,False,False
417,5,9,16,STAFF,False,False,False
418,7,16,23,SUPERVISOR,True,False,False
419,8,18,18,STAFF,False,False,False
420,8,17,17,STAFF,False,False,False
421,3,3,3,STAFF,False,False,False
422,5,11,18,STAFF,False,False,False
423,3,3,3,STAFF,False,False,False
424,6,15,22,SENIOR STAFF,False,False,False
425,8,18,24,STAFF,False,False,False
426,8,18,24,SENIOR STAFF,False,False,False
427,5,11,18,STAFF,False,False,False
428,5,9,16,STAFF,False,False,False
429,8,17,17,STAFF,False,False,False
430,8,18,24,STAFF,False,False,False
431,4,8,14,STAFF,False,False,False
432,8,18,24,STAFF,False,False,False
433,8,,,GENERAL MANAGER,False,True,False
434,3,3,3,STAFF,False,False,False
435,7,16,23,STAFF,False,False,False
436,6,15,22,STAFF,False,False,False
437,6,15,22,STAFF,False,False,False
438,8,18,24,DRIVER,False,False,False
439,8,18,24,SECURITY,False,False,False
440,8,18,24,SECURITY,False,False,False
441,8,18,24,DRIVER,False,False,False
442,8,18,24,SECURITY,False,False,False
443,8,18,24,DRIVER,False,False,False
444,8,18,24,SECURITY,False,False,False
445,8,18,24,SECURITY,False,False,False
446,8,18,24,SECURITY,False,False,False
447,8,18,24,DRIVER,False,False,False
448,8,18,24,SECURITY,False,False,False
449,8,18,24,DRIVER,False,False,False
450,8,18,24,SECURITY,False,False,False
451,8,18,24,SECURITY,False,False,False
452,8,18,24,SECURITY,False,False,False
453,8,18,24,DRIVER,False,False,False
454,8,18,24,SECURITY,False,False,False
455,8,18,24,DRIVER,False,False,False
456,8,18,24,SECURITY,False,False,False
457,8,18,24,SECURITY,False,False,False
458,8,18,24,DRIVER,False,False,False
459,8,18,24,DRIVER,False,False,False
460,8,18,24,DRIVER,False,False,False
461,8,18,24,SECURITY,False,False,False
462,8,18,24,DRIVER,False,False,False
463,8,18,24,SECURITY,False,False,False
464,8,18,24,SECURITY,False,False,False
465,8,18,24,SECURITY,False,False,False
466,8,18,24,SECURITY,False,False,False
467,8,18,24,DRIVER,False,False,False
468,8,18,24,SECURITY,False,False,False
469,4,7,13,OPERATOR,False,False,False
470,3,5,9,LEADER,False,False,False
471,3,4,7,OPERATOR,False,False,False
472,6,13,20,STAFF,False,False,False
473,3,5,9,OPERATOR,False,False,False
474,3,5,9,LEADER,False,False,False
475,3,6,11,OPERATOR,False,False,False
476,3,5,9,OPERATOR,False,False,False
477,5,11,18,OPERATOR,False,False,False
478,3,5,9,OPERATOR,False,False,False
479,5,11,18,OPERATOR,False,False,False
480,5,10,17,OPERATOR,False,False,False
481,3,6,12,OPERATOR,False,False,False
482,5,10,17,OPERATOR,False,False,False
483,5,11,18,OPERATOR,False,False,False
484,3,4,5,OPERATOR,False,False,False
485,5,10,17,OPERATOR,False,False,False
486,3,6,12,OPERATOR,False,False,False
487,3,5,9,OPERATOR,False,False,False
488,3,4,4,OPERATOR,False,False,False
489,5,9,16,SENIOR STAFF,False,False,False
490,3,4,5,OPERATOR,False,False,False
491,3,6,12,OPERATOR,False,False,False
492,3,6,12,OPERATOR,False,False,False
493,3,6,12,OPERATOR,False,False,False
494,3,6,11,OPERATOR,False,False,False
495,5,9,16,STAFF,False,False,False
496,5,10,17,FOREMAN,False,False,False
497,3,6,12,OPERATOR,False,False,False
498,3,6,12,LEADER,False,False,False
499,5,10,17,LEADER,False,False,False
500,5,10,17,OPERATOR,False,False,False
501,3,6,11,OPERATOR,False,False,False
502,3,6,11,OPERATOR,False,False,False
503,3,6,12,OPERATOR,False,False,False
504,3,5,8,OPERATOR,False,False,False
505,3,4,5,LEADER,False,False,False
506,7,16,23,STAFF,False,False,False
507,6,13,20,STAFF,False,False,False
508,5,11,18,OPERATOR,False,False,False
509,5,10,17,OPERATOR,False,False,False
510,3,6,12,OPERATOR,False,False,False
511,3,6,12,OPERATOR,False,False,False
512,3,6,12,OPERATOR,False,False,False
513,3,6,11,OPERATOR,False,False,False
514,3,6,12,OPERATOR,False,False,False
515,3,4,5,OPERATOR,False,False,False
516,3,5,8,OPERATOR,False,False,False
517,3,6,12,OPERATOR,False,False,False
518,3,6,11,OPERATOR,False,False,False
519,3,4,5,OPERATOR,False,False,False
520,3,6,11,OPERATOR,False,False,False
521,7,16,23,Jr.STAFF,False,False,False
522,5,11,18,OPERATOR,False,False,False
523,3,4,4,OPERATOR,False,False,False
524,3,6,11,OPERATOR,False,False,False
525,3,6,11,OPERATOR,False,False,False
526,3,6,11,OPERATOR,False,False,False
527,3,5,9,OPERATOR,False,False,False
528,3,5,9,OPERATOR,False,False,False
529,5,11,18,OPERATOR,False,False,False
530,6,13,20,OPERATOR,False,False,False
531,3,4,4,OPERATOR,False,False,False
532,3,6,11,OPERATOR,False,False,False
533,3,4,5,OPERATOR,False,False,False
534,5,10,17,OPERATOR,False,False,False
535,4,8,14,Jr.STAFF,False,False,False
536,3,5,8,OPERATOR,False,False,False
537,3,6,12,OPERATOR,False,False,False
538,3,5,10,LEADER,False,False,False
539,3,6,12,OPERATOR,False,False,False
540,3,4,7,OPERATOR,False,False,False
541,3,6,11,OPERATOR,False,False,False
542,3,6,11,OPERATOR,False,False,False
543,3,6,12,OPERATOR,False,False,False
544,3,4,4,OPERATOR,False,False,False
545,3,4,6,OPERATOR,False,False,False
546,3,2,2,STAFF,False,False,False
547,3,5,10,OPERATOR,False,False,False
548,3,1,1,OPERATOR,False,False,False
549,6,13,20,OPERATOR,False,False,False
550,3,4,5,OPERATOR,False,False,False
551,3,4,7,OPERATOR,False,False,False
552,3,6,11,OPERATOR,False,False,False
553,3,5,9,OPERATOR,False,False,False
554,3,5,9,OPERATOR,False,False,False
555,3,5,9,OPERATOR,False,False,False
556,3,6,11,OPERATOR,False,False,False
557,7,16,23,STAFF,False,False,False
558,3,6,11,OPERATOR,False,False,False
559,3,5,8,OPERATOR,False,False,False
560,3,6,11,OPERATOR,False,False,False
561,5,10,17,OPERATOR,False,False,False
562,3,6,12,OPERATOR,False,False,False
563,3,6,12,OPERATOR,False,False,False
564,3,6,12,OPERATOR,False,False,False
565,3,6,12,OPERATOR,False,False,False
566,5,10,17,OPERATOR,False,False,False
567,3,4,6,OPERATOR,False,False,False
568,3,4,5,OPERATOR,False,False,False
569,5,11,18,OPERATOR,False,False,False
570,3,6,11,OPERATOR,False,False,False
571,3,6,12,OPERATOR,False,False,False
572,3,6,12,OPERATOR,False,False,False
573,3,5,9,OPERATOR,False,False,False
574,3,4,7,OPERATOR,False,False,False
575,5,10,17,OPERATOR,False,False,False
576,5,10,17,OPERATOR,False,False,False
577,3,5,9,OPERATOR,False,False,False
578,3,4,5,OPERATOR,False,False,False
579,3,6,11,OPERATOR,False,False,False
580,5,10,17,OPERATOR,False,False,False
581,3,6,12,OPERATOR,False,False,False
582,3,4,5,OPERATOR,False,False,False
583,6,14,21,OPERATOR,False,False,False
584,5,10,17,OPERATOR,False,False,False
585,3,6,12,OPERATOR,False,False,False
586,3,4,4,OPERATOR,False,False,False
587,3,4,7,OPERATOR,False,False,False
588,3,4,4,OPERATOR,False,False,False
589,5,10,17,OPERATOR,False,False,False
590,8,18,24,OPERATOR,False,False,False
591,4,7,13,OPERATOR,False,False,False
592,3,5,9,OPERATOR,False,False,False
593,3,5,8,OPERATOR,False,False,False
594,3,5,9,OPERATOR,False,False,False
595,3,6,11,OPERATOR,False,False,False
596,5,11,18,Jr.STAFF,False,False,False
597,5,10,17,OPERATOR,False,False,False
598,5,10,17,OPERATOR,False,False,False
599,5,10,17,OPERATOR,False,False,False
600,3,6,11,OPERATOR,False,False,False
601,3,4,4,OPERATOR,False,False,False
602,3,6,12,OPERATOR,False,False,False
603,3,6,12,OPERATOR,False,False,False
604,3,5,8,OPERATOR,False,False,False
605,3,5,10,OPERATOR,False,False,False
606,5,9,16,OPERATOR,False,False,False
607,3,6,11,OPERATOR,False,False,False
608,3,6,11,OPERATOR,False,False,False
609,3,4,7,OPERATOR,False,False,False
610,3,4,5,OPERATOR,False,False,False
611,3,5,8,OPERATOR,False,False,False
612,5,11,18,OPERATOR,False,False,False
613,5,10,17,OPERATOR,False,False,False
614,3,5,10,OPERATOR,False,False,False
615,3,5,10,OPERATOR,False,False,False
616,8,17,25,OPERATOR,False,False,False
617,5,11,18,OPERATOR,False,False,False
618,3,6,11,OPERATOR,False,False,False
619,3,5,9,OPERATOR,False,False,False
620,3,6,11,OPERATOR,False,False,False
621,3,5,8,OPERATOR,False,False,False
622,3,4,4,OPERATOR,False,False,False
623,3,5,8,OPERATOR,False,False,False
624,3,4,4,OPERATOR,False,False,False
625,5,11,18,OPERATOR,False,False,False
626,3,5,9,OPERATOR,False,False,False
627,3,5,8,OPERATOR,False,False,False
628,6,13,20,Jr.STAFF,False,False,False
629,3,5,8,OPERATOR,False,False,False
630,3,5,8,OPERATOR,False,False,False
631,3,5,9,OPERATOR,False,False,False
632,3,6,12,OPERATOR,False,False,False
633,3,4,4,OPERATOR,False,False,False
634,5,11,18,OPERATOR,False,False,False
635,3,5,8,OPERATOR,False,False,False
636,3,4,4,OPERATOR,False,False,False
637,3,5,8,OPERATOR,False,False,False
638,3,6,12,OPERATOR,False,False,False
639,3,4,4,OPERATOR,False,False,False
640,3,5,9,OPERATOR,False,False,False
641,3,5,8,OPERATOR,False,False,False
642,3,5,8,OPERATOR,False,False,False
643,3,5,8,OPERATOR,False,False,False
644,4,8,14,Jr.STAFF,False,False,False
645,4,8,14,Jr.STAFF,False,False,False
646,3,4,4,OPERATOR,False,False,False
647,3,5,8,OPERATOR,False,False,False
648,3,6,12,OPERATOR,False,False,False
649,3,4,5,OPERATOR,False,False,False
650,3,4,4,OPERATOR,False,False,False
651,3,4,4,OPERATOR,False,False,False
652,3,5,8,OPERATOR,False,False,False
653,3,4,4,OPERATOR,False,False,False
654,3,4,7,OPERATOR,False,False,False
655,3,4,7,OPERATOR,False,False,False
656,3,5,8,OPERATOR,False,False,False
657,3,4,5,OPERATOR,False,False,False
658,3,4,5,OPERATOR,False,False,False
659,3,4,4,OPERATOR,False,False,False
660,3,4,4,OPERATOR,False,False,False
661,3,6,12,OPERATOR,False,False,False
662,3,6,11,OPERATOR,False,False,False
663,3,4,5,OPERATOR,False,False,False
664,3,4,4,OPERATOR,False,False,False
665,3,4,4,OPERATOR,False,False,False
666,3,4,4,OPERATOR,False,False,False
667,3,5,9,OPERATOR,False,False,False
668,3,5,9,OPERATOR,False,False,False
