001381,False,True,M
001384,False,True,M
001385,False,True,M
001386,False,True,M
001388,False,True,M
001390,False,True,M
001391,False,True,M
001392,False,True,M
001394,False,True,M
001396,False,True,M
001398,False,True,M
001399,False,True,M
001400,False,True,M
001403,False,True,M
001405,False,True,M
001407,False,True,M
001414,False,True,M
001423,False,True,M
001435,False,True,M
001438,False,True,M
001441,False,True,M
001443,False,True,M
001446,False,True,M
001447,False,True,M
001450,False,True,M
001451,False,True,M
001452,False,True,M
001453,False,True,M
001459,False,True,M
001467,False,True,M
001473,False,True,M
001474,False,True,M
001478,False,True,M
001479,False,True,M
001482,False,True,F
001486,False,True,M
001490,False,True,M
001493,False,True,M
001495,False,True,F
001504,False,True,M
001507,False,True,M
001511,False,True,M
001512,False,True,M
001516,False,True,M
001519,False,True,M
001528,False,True,M
001531,False,True,M
001532,False,True,M
001533,False,True,M
001534,False,True,M
001535,False,True,M
001536,False,True,M
001542,False,True,M
001543,False,True,M
001551,False,True,M
001557,False,True,M
001560,False,True,M
001561,False,True,M
001562,False,True,M
001563,False,True,M
001566,False,True,M
001569,False,True,M
001571,False,True,M
001572,False,True,M
001573,False,True,M
001574,False,True,M
001579,False,True,F
001584,False,True,M
001592,False,True,M
001593,False,True,M
001596,False,True,M
001598,False,True,M
001599,False,True,M
001605,False,True,M
001607,False,True,M
001609,False,True,M
001610,False,True,M
001611,False,True,M
001612,False,True,M
001624,False,True,M
001626,False,True,M
001630,False,True,M
001632,False,True,M
001635,False,True,M
001636,False,True,M
001637,False,True,M
001638,False,True,M
001639,False,True,M
001645,False,True,M
001650,False,True,M
001654,False,True,M
001656,False,True,M
001669,False,True,M
001671,False,True,M
001673,False,True,M
001677,False,True,M
001678,False,True,M
001679,False,True,M
001682,False,True,M
001685,False,True,M
001687,False,True,M
001689,False,True,M
001693,False,True,M
001696,False,True,M
001700,False,True,M
001707,False,True,M
001708,False,True,M
001709,False,True,M
001711,False,True,M
001714,False,True,M
001717,False,True,M
001719,False,True,M
001721,False,True,M
001726,False,True,F
001738,False,True,M
001739,False,True,M
001741,False,True,M
001742,False,True,M
001746,False,True,M
001747,False,True,M
001748,False,True,M
001749,False,True,M
001750,False,True,M
001751,False,True,M
001752,False,True,M
001753,False,True,M
001756,False,True,M
001757,False,True,M
001758,False,True,M
001760,False,True,M
001765,False,True,M
001767,False,True,M
001768,False,True,M
001769,False,True,M
001770,False,True,M
001776,False,True,M
001777,False,True,M
001779,False,True,M
001780,False,True,M
001781,False,True,M
001782,False,True,M
001783,False,True,M
001784,False,True,M
001791,False,True,M
001792,False,True,M
001793,False,True,M
001800,False,True,M
001804,False,True,M
001808,False,True,M
001810,False,True,F
001817,False,True,M
001818,False,True,M
001823,False,True,M
001824,False,True,M
001830,False,True,M
001839,False,True,M
001847,False,True,M
001848,False,True,M
001849,False,True,M
001852,False,True,M
001857,False,True,M
001858,False,True,M
001859,False,True,M
001863,False,True,M
001868,False,True,M
001871,False,True,M
001875,False,True,M
001878,False,True,M
001879,False,True,M
001880,False,True,M
001881,False,True,M
001883,False,True,M
001885,False,True,M
001886,False,True,M
001887,False,True,M
001899,False,True,M
001900,False,True,M
001901,False,True,M
001903,False,True,M
001905,False,True,M
001907,False,True,M
001908,False,True,M
001911,False,True,M
001915,False,True,M
001916,False,True,M
001917,False,True,M
001922,False,True,M
001923,False,True,M
001936,False,True,M
001937,False,True,M
001938,False,True,M
001942,False,True,M
001943,False,True,M
001945,False,True,M
001947,False,True,M
001948,False,True,M
001950,False,True,M
001952,False,True,M
001953,False,True,M
001954,False,True,F
001956,False,True,M
001958,False,True,M
001961,False,True,M
001963,False,True,M
001965,False,True,M
001966,False,True,M
001969,False,True,M
001970,False,True,M
001971,False,True,M
001972,False,True,M
001974,False,True,M
001975,False,True,M
001978,False,True,M
001980,False,True,M
001981,False,True,M
001983,False,True,M
001984,False,True,M
001986,False,True,M
001988,False,True,M
001989,False,True,M
001991,False,True,M
001992,False,True,M
001993,False,True,M
001997,False,True,M
001999,False,True,M
002001,False,True,M
002002,False,True,M
002004,False,True,M
002007,False,True,M
002008,False,True,M
002009,False,True,M
002011,False,True,M
002015,False,True,M
002020,False,True,M
002025,False,True,M
002026,False,True,M
002027,False,True,M
002029,False,True,M
002030,False,True,M
002033,False,True,M
002034,False,True,M
002035,False,True,M
002039,False,True,M
002041,False,True,M
002042,False,True,M
002043,False,True,M
002050,False,True,M
002052,False,True,M
002053,False,True,M
002057,False,True,M
002061,False,True,M
002062,False,True,M
002065,False,True,M
002070,False,True,M
002074,False,True,M
002079,False,True,M
002082,False,True,M
002085,False,True,M
002099,False,True,F
002102,False,True,M
002104,False,True,M
002110,False,True,M
002120,False,True,M
002122,False,True,F
002123,False,True,M
002125,False,True,M
002126,False,True,F
002129,False,True,M
002134,False,True,M
002136,False,True,M
002139,False,True,M
002140,False,True,M
002142,False,True,F
002146,False,True,M
002150,False,True,F
002153,False,True,F
002154,False,True,M
002158,False,True,M
002165,False,True,M
002166,False,True,F
002167,False,True,M
002171,False,True,F
002172,False,True,M
002173,False,True,M
002175,False,True,M
002176,False,True,F
002177,False,True,M
002178,False,True,M
002179,True,False,M
002180,True,False,F
002181,True,False,M
002182,True,False,M
002183,True,False,M
002184,True,False,M
005259,True,False,M
005260,True,False,M
005261,True,False,M
005262,True,False,M
005263,True,False,M
005264,True,False,M
005265,True,False,M
005266,True,False,M
005267,True,False,M
005268,True,False,M
005269,True,False,M
005270,True,False,M
005271,True,False,M
005272,True,False,M
005273,True,False,M
006006,True,False,M
006008,True,False,M
006010,True,False,M
006012,True,False,M
006016,True,False,M
006018,True,False,M
006021,True,False,M
006030,True,False,M
006035,True,False,M
006036,True,False,M
006051,True,False,M
006053,True,False,M
006054,True,False,M
006061,True,False,M
006065,True,False,M
006069,True,False,M
006070,True,False,M
006081,True,False,M
006089,True,False,M
006091,True,False,M
006095,True,False,M
006106,True,False,M
006107,True,False,M
006112,True,False,M
006120,True,False,M
006121,True,False,M
006125,True,False,M
006127,True,False,M
006128,True,False,M
006143,True,False,M
006146,True,False,M
006154,True,False,M
006157,True,False,M
006163,True,False,M
006241,True,False,M
006308,True,False,M
006311,True,False,M
006688,True,False,F
006715,True,False,M
006716,True,False,M
006717,True,False,M
006720,True,False,M
006901,True,False,M
006915,True,False,M
006937,True,False,M
006958,True,False,M
006970,True,False,M
006975,True,False,M
006989,True,False,M
007040,True,False,M
007043,True,False,M
007057,True,False,M
007059,True,False,F
007088,True,False,M
007101,True,False,M
007110,True,False,M
007125,True,False,M
007130,True,False,M
007194,True,False,M
007202,True,False,M
007216,True,False,M
007256,True,False,M
007260,True,False,M
007262,True,False,M
007264,True,False,M
007284,True,False,M
007291,True,False,F
007296,True,False,M
007297,True,False,M
007302,True,False,F
007304,True,False,M
007308,True,False,M
007312,True,False,M
007331,True,False,M
007333,True,False,M
007354,True,False,M
007357,True,False,M
007359,True,False,F
007360,True,False,F
007361,True,False,F
007366,True,False,M
007368,True,False,M
007385,True,False,F
007389,True,False,M
007390,True,False,M
007392,True,False,M
007394,True,False,M
007400,True,False,M
007403,True,False,F
007405,True,False,M
007415,True,False,M
007416,True,False,M
007418,True,False,M
007420,True,False,M
007421,True,False,M
007422,True,False,M
007426,True,False,M
007431,True,False,M
007433,True,False,M
007434,True,False,M
007438,True,False,F
007445,True,False,M
007460,True,False,M
007462,True,False,M
007471,True,False,M
007472,True,False,M
007474,True,False,M
007475,True,False,M
007476,True,False,M
007478,True,False,M
007479,True,False,M
007493,True,False,F
007501,True,False,M
007502,True,False,M
007522,True,False,F
007580,True,False,M
007593,True,False,M
007594,True,False,M
007606,True,False,M
007610,True,False,M
007621,True,False,F
007626,True,False,M
007628,True,False,M
007634,True,False,M
007648,True,False,M
007649,True,False,M
007667,True,False,M
007675,True,False,M
007676,True,False,M
007678,True,False,F
007687,True,False,M
007693,True,False,M
007694,True,False,M
007695,True,False,M
007697,True,False,M
007724,True,False,M
007728,True,False,M
007729,True,False,M
007743,True,False,M
007744,True,False,M
007747,True,False,M
007775,True,False,F
007776,True,False,F
007780,True,False,M
007784,True,False,F
007785,True,False,F
007791,True,False,F
007796,True,False,M
007802,True,False,M
007810,True,False,M
007831,True,False,M
007876,True,False,M
007877,True,False,M
007879,True,False,M
007882,True,False,M
007886,True,False,M
007891,True,False,M
007892,True,False,M
007898,True,False,M
007909,True,False,F
007912,True,False,F
007913,True,False,M
007939,True,False,M
007941,True,False,M
007942,True,False,M
007945,True,False,M
007948,True,False,M
007950,True,False,M
007951,True,False,M
007952,True,False,M
007953,True,False,M
007963,True,False,M
007964,True,False,F
007967,True,False,M
007968,True,False,M
007969,True,False,M
007971,True,False,F
007973,True,False,F
007976,True,False,M
007978,True,False,F
007979,True,False,M
007980,True,False,M
007981,True,False,M
007982,True,False,M
007983,True,False,M
007984,True,False,M
007985,True,False,M
007986,True,False,F
007987,True,False,F
007989,True,False,M
007990,True,False,M
007991,True,False,M
007995,True,False,M
007997,True,False,F
007998,True,False,M
007999,True,False,F
008000,True,False,M
008001,True,False,M
008002,True,False,M
008003,True,False,M
008004,True,False,M
008006,True,False,F
008007,True,False,M
008010,False,True,M
008011,True,False,M
008013,True,False,M
008014,True,False,M
008015,True,False,M
008016,True,False,M
008017,True,False,M
008018,True,False,F
008019,True,False,M
008020,True,False,F
008021,True,False,M
008022,True,False,M
008023,True,False,M
008024,True,False,F
008025,True,False,M
008026,True,False,M
008027,True,False,M
008028,True,False,M
008029,True,False,M
008030,True,False,F
008031,True,False,M
008032,True,False,F
008033,True,False,M
008034,True,False,M
008035,True,False,M
008036,True,False,M
008037,True,False,M
008038,True,False,M
008039,True,False,M
008040,True,False,M
008041,True,False,M
008042,True,False,M
008043,True,False,M
008044,True,False,M
008045,True,False,M
008046,True,False,M
008047,True,False,M
008048,True,False,M
008049,True,False,M
008050,True,False,M
008051,True,False,M
008052,True,False,M
008053,True,False,M
008054,True,False,M
008055,True,False,M
008056,True,False,M
008057,True,False,M
008058,True,False,M
008059,True,False,M
008060,True,False,M
008061,True,False,M
008062,True,False,M
